"GPStime","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl","Q-value"
1263806666.438,24.613,17.617,6.82e-22,3027.429,5.750,6034.858398,0.000,0.000,1.000,"Cbqy34eCJ3","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vn4IEOFEbM/Cbqy34eCJ3.png",45.255
1263880117.906,23.515,16.823,5.37e-22,3624.573,3.649,7218.556152,0.000,0.000,1.000,"YO2thCKK9t","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fnoE8q9sRC/YO2thCKK9t.png",45.255
1263824314.781,24.316,15.857,4.80e-22,1409.191,1.750,2787.791992,0.000,0.000,1.000,"lo5WgfTrjB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vn4IEOFEbM/lo5WgfTrjB.png",45.255
1263740876.313,22.513,15.621,8.42e-22,3393.147,2.500,6755.704590,0.000,0.000,1.000,"ppgwYMhfmT","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/anO2DuOLfL/ppgwYMhfmT.png",45.255
1263102459.219,24.316,15.554,4.51e-22,29.772,1.750,28.954081,0.000,0.000,1.000,"z3gJF4xWZZ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tAkPJymD3W/z3gJF4xWZZ.png",22.627
1264357801.844,24.316,14.901,4.48e-22,1644.746,2.000,3258.901855,0.000,0.000,1.000,"YsjJRpcXOi","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gLkTAvr6BB/YsjJRpcXOi.png",45.255
1264130411.875,23.734,14.371,4.08e-22,3984.575,4.500,7931.814453,0.000,0.000,1.000,"Wv1187t4bk","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/lpfKxVUAnz/Wv1187t4bk.png",45.255
1264213799.875,22.006,13.283,9.40e-22,2242.743,3.500,4454.895996,0.000,0.000,1.000,"aAAE1lQWSN","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1ItkG1Wxx5/aAAE1lQWSN.png",45.255
1264078072.875,22.426,13.006,6.19e-22,845.533,2.000,1654.952148,0.000,0.000,1.000,"eNSHn1dw8H","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/VjICLvzSQG/eNSHn1dw8H.png",22.627
1264251954.625,22.639,12.955,7.17e-22,23.514,1.750,10.913730,0.000,0.000,1.000,"TLwnfjYXl8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GD2vY608J0/TLwnfjYXl8.png",45.255
1263902555.734,25.048,12.589,3.16e-22,2095.122,4.000,4170.243652,0.000,0.000,1.000,"4osFl2xlk4","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tXjyWlxMte/4osFl2xlk4.png",22.627
1264239902.313,22.918,12.517,5.05e-22,2647.757,3.500,5264.923340,0.000,0.000,1.000,"9jKiZinHKb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GD2vY608J0/9jKiZinHKb.png",45.255
1263238786.813,24.178,12.405,3.75e-22,29.772,1.750,28.954081,0.000,0.000,1.000,"b6NRWQ4Tnw","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cTMpuhXmre/b6NRWQ4Tnw.png",45.255
1262912513.625,23.290,11.897,4.76e-22,27.347,1.750,16.863800,0.000,0.000,1.000,"5dI6cFzrgz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qBZuANsTdw/5dI6cFzrgz.png",22.627
1263764577.117,43.814,11.754,8.30e-23,3816.784,2.147,7588.011230,0.000,0.000,1.000,"2WkTvGPhOW","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1yvaySFRj3/2WkTvGPhOW.png",11.314
1263814003.313,23.331,11.328,4.72e-22,3883.332,1.500,7728.832520,0.000,0.000,1.000,"QmpKKiRAWf","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vn4IEOFEbM/QmpKKiRAWf.png",22.627
1264016610.063,24.178,10.987,3.14e-22,2318.958,1.750,4600.083984,0.000,0.000,1.000,"7xkYAMkrR3","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/2k1hCdi79o/7xkYAMkrR3.png",45.255
1264316499.688,22.115,10.839,6.86e-22,3192.800,2.000,6349.486816,0.000,0.000,1.000,"sjeZ7svara","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DmTQQ8U2R1/sjeZ7svara.png",45.255
1263120124.688,24.613,10.781,2.55e-22,2963.740,1.500,5896.891602,0.000,0.000,1.000,"shrF2CMkFv","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GVK5ppTYwD/shrF2CMkFv.png",45.255
1264037222.438,21.724,10.756,7.32e-22,2931.793,2.000,5827.473145,0.000,0.000,1.000,"vqrp30UDTN","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Or4XEa4crK/vqrp30UDTN.png",22.627
1263913135.734,39.020,10.652,1.06e-22,2540.554,1.250,5023.246094,0.000,0.000,1.000,"ERwf2i11mg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tXjyWlxMte/ERwf2i11mg.png",11.314
1263891631.531,23.515,10.602,4.42e-22,2244.553,2.250,4451.275391,0.000,0.000,1.000,"8uQXRAJdD6","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tXjyWlxMte/8uQXRAJdD6.png",45.255
1263228162.875,33.663,10.534,1.37e-22,3034.129,1.506,6022.514160,0.000,0.000,1.000,"2IDVQ4yQE8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cTMpuhXmre/2IDVQ4yQE8.png",11.314
1263816513.063,22.513,10.510,7.41e-22,3800.882,1.593,7565.649902,0.000,0.000,1.000,"G654oC2XbY","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vn4IEOFEbM/G654oC2XbY.png",45.255
1263196600.313,22.918,9.888,4.87e-22,3910.303,1.250,7782.774902,0.000,0.000,1.000,"v0UdcrunqU","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/0g0ke71NiV/v0UdcrunqU.png",45.255
1264357754.063,22.918,9.741,4.55e-22,23.943,0.750,10.055250,0.000,0.000,1.000,"Bht9fD1O0f","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gLkTAvr6BB/Bht9fD1O0f.png",45.255
1264094915.063,22.918,9.596,5.41e-22,21.955,1.500,7.796810,0.000,0.000,1.000,"eI3F3EYSBv","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/IUjsOv9Ras/eI3F3EYSBv.png",45.255
1264239294.188,23.331,9.497,3.41e-22,2652.519,2.000,5267.207031,0.000,0.000,1.000,"JWydgAxewH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GD2vY608J0/JWydgAxewH.png",45.255
1263618995.938,25.056,9.453,2.96e-22,2286.243,3.335,4534.656250,0.000,0.000,1.000,"zWXjy9fC0U","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Mvkb8CE9Pn/zWXjy9fC0U.png",22.627
1264154829.125,23.734,15.189,4.82e-22,3408.815,4.500,6787.040039,0.000,0.000,1.000,"kcsleiDahn","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/kcsleiDahn.png",45.255
1263967737.688,23.750,14.908,4.72e-22,3703.627,2.000,7376.663574,0.000,0.000,1.000,"QPlNyHMrIY","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JDk8YSAzvo/QPlNyHMrIY.png",22.627
1264650630.938,23.750,14.641,4.29e-22,1434.509,1.750,2838.428711,0.000,0.000,1.000,"YubYs3w1ov","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/6OADtKRdRg/YubYs3w1ov.png",45.255
1263746731.625,22.426,14.116,8.42e-22,29.772,2.250,28.954081,0.000,0.000,1.000,"8Wi22l2r8T","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/anO2DuOLfL/8Wi22l2r8T.png",22.627
1264749538.563,22.115,13.348,5.69e-22,25.537,2.000,20.484390,0.000,0.000,1.000,"193WJrgGpH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/v80d2SCjCY/193WJrgGpH.png",45.255
1263808361.625,23.734,13.125,4.18e-22,2170.851,1.500,4303.871582,0.000,0.000,1.000,"Ev09hW0Clm","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vn4IEOFEbM/Ev09hW0Clm.png",22.627
1262882438.563,37.704,13.066,1.14e-22,3980.241,12.264,7940.482910,0.000,0.000,1.000,"QAtnLbsqW0","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9SlUEk1frW/QAtnLbsqW0.png",11.314
1264216878.141,23.511,13.012,4.00e-22,1118.203,1.750,2205.815430,0.000,0.000,1.000,"YbNprp1smi","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/rXf35HJPZX/YbNprp1smi.png",22.627
1263125965.625,23.290,13.007,5.52e-22,2487.929,2.006,4945.269043,0.000,0.000,1.000,"stFq4VvfQh","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GVK5ppTYwD/stFq4VvfQh.png",45.255
1263862496.969,24.316,12.586,3.46e-22,2278.132,2.004,4518.433105,0.000,0.000,1.000,"Lj7H55loJS","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/2RHG9761Gc/Lj7H55loJS.png",22.627
1264106140.813,22.115,12.484,7.57e-22,2120.110,2.875,4209.630371,0.000,0.000,1.000,"bVgS6Gvp8x","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/IUjsOv9Ras/bVgS6Gvp8x.png",45.255
1264109506.563,23.750,12.193,4.07e-22,1851.941,1.750,3666.050293,0.000,0.000,1.000,"TUPMpFwLZA","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Ifot2kGWeO/TUPMpFwLZA.png",45.255
1264538914.047,36.625,11.984,1.23e-22,45.535,1.250,44.284649,0.000,0.000,1.000,"kAUWtdJCfR","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tXbCSXRso3/kAUWtdJCfR.png",11.314
1264110219.375,23.071,11.604,5.89e-22,3465.707,2.077,6893.583496,0.000,0.000,1.000,"we8FpCtoM5","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Ifot2kGWeO/we8FpCtoM5.png",45.255
1264347653.156,25.146,11.526,3.29e-22,3134.949,1.790,6232.068359,0.000,0.000,1.000,"vfeEcWoYQy","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gLkTAvr6BB/vfeEcWoYQy.png",45.255
1263337941.938,24.178,11.345,3.53e-22,2636.031,1.000,5234.229980,0.000,0.000,1.000,"sbgDDodbfz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZTipp6u9VR/sbgDDodbfz.png",22.627
1263613704.688,22.918,11.159,6.50e-22,3984.699,3.188,7931.567383,0.000,0.000,1.000,"NrYxwyy2dE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Mvkb8CE9Pn/NrYxwyy2dE.png",45.255
1263366493.563,24.178,10.683,3.84e-22,3980.241,5.129,7940.482910,0.000,0.000,1.000,"5o8xbD69wk","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/CQV4ZZxKzx/5o8xbD69wk.png",22.627
1264054030.125,23.290,10.559,3.21e-22,1359.292,2.500,2687.994873,0.000,0.000,1.000,"K38mG5iJn3","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/4FOwNbg0E6/K38mG5iJn3.png",45.255
1263989076.125,22.639,10.408,5.15e-22,3984.270,1.750,7932.425781,0.000,0.000,1.000,"QdsOtIDstP","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1TsyrUCUSh/QdsOtIDstP.png",45.255
1264097856.313,24.178,10.375,3.67e-22,23.943,1.500,10.055250,0.000,0.000,1.000,"uzLcMx72dn","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/IUjsOv9Ras/uzLcMx72dn.png",22.627
1264106286.063,22.115,10.369,7.93e-22,27.347,2.000,16.863800,0.000,0.000,1.000,"tz9Yi734zq","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/IUjsOv9Ras/tz9Yi734zq.png",22.627
1264784048.625,26.085,9.832,2.09e-22,31.582,1.500,25.333481,0.000,0.000,1.000,"32mPPYzSyG","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GOwvhDKijQ/32mPPYzSyG.png",11.314
1263276838.375,22.854,9.284,4.80e-22,2380.014,1.000,4722.197754,0.000,0.000,1.000,"ET62UTanK6","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/5vFdzcsUcK/ET62UTanK6.png",22.627
1264103258.938,23.331,9.223,3.67e-22,2083.092,1.509,4128.352539,0.000,0.000,1.000,"74XxpdCsl0","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/IUjsOv9Ras/74XxpdCsl0.png",22.627
1263232996.906,26.003,8.284,1.94e-22,36.819,1.000,35.808121,0.000,0.000,1.000,"StlYCT2cWD","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cTMpuhXmre/StlYCT2cWD.png",45.255
1264109148.313,23.750,8.281,2.91e-22,1429.177,1.500,2820.522705,0.000,0.000,1.000,"W7GlmFQjJY","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Ifot2kGWeO/W7GlmFQjJY.png",22.627
1263228165.008,34.590,8.223,1.07e-22,36.819,1.313,35.808121,0.000,0.000,1.000,"VAmgWclLpF","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cTMpuhXmre/VAmgWclLpF.png",11.314
1262913054.875,23.959,8.130,2.71e-22,23.933,1.500,7.221580,0.000,0.000,1.000,"yKXlDXJEUJ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qBZuANsTdw/yKXlDXJEUJ.png",22.627
1263218012.844,27.807,7.901,1.26e-22,3430.594,1.069,6815.630371,0.000,0.000,1.000,"h3aFOQriZI","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/b04i6tXrJQ/h3aFOQriZI.png",11.314
1263751470.156,23.515,17.277,6.63e-22,2768.071,3.500,5505.551758,0.000,0.000,1.000,"73oHDPBq0p","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/anO2DuOLfL/73oHDPBq0p.png",45.255
1263891977.156,23.515,17.238,6.21e-22,572.736,1.750,1114.882935,0.000,0.000,1.000,"gcgfrwt34z","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tXjyWlxMte/gcgfrwt34z.png",45.255
1263917813.906,23.515,16.422,6.22e-22,3679.694,2.798,7328.797852,0.000,0.000,1.000,"phQyxq1tdl","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kRLcb8iXMD/phQyxq1tdl.png",22.627
1263880978.625,22.215,15.858,8.58e-22,25.537,2.250,20.484390,0.000,0.000,1.000,"2KXjSVGa4y","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fnoE8q9sRC/2KXjSVGa4y.png",45.255
1263808306.688,23.331,15.222,5.55e-22,3004.221,1.750,5977.852539,0.000,0.000,1.000,"2HbzCnkRbI","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vn4IEOFEbM/2HbzCnkRbI.png",22.627
1264164514.344,22.739,14.053,6.32e-22,1140.764,1.578,2245.414063,0.000,0.000,1.000,"CAmJNOK3LR","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/CAmJNOK3LR.png",22.627
1264506595.695,44.288,13.957,9.10e-23,261.364,5.250,475.941559,0.000,0.000,1.000,"efYyEUgXr8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/dgZuR1C8GP/efYyEUgXr8.png",11.314
1264106023.813,22.513,13.825,7.60e-22,25.537,2.250,20.484390,0.000,0.000,1.000,"ZgaghwbVHy","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/IUjsOv9Ras/ZgaghwbVHy.png",45.255
1263623999.625,23.290,13.724,4.19e-22,455.958,4.875,881.326233,0.000,0.000,1.000,"kMlH7C2Zgz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Mvkb8CE9Pn/kMlH7C2Zgz.png",45.255
1263043643.438,22.918,13.696,6.75e-22,3745.773,1.750,7460.957520,0.000,0.000,1.000,"T2BD1qNqBj","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SYfMglq0Ed/T2BD1qNqBj.png",22.627
1263820240.438,22.918,13.119,7.30e-22,27.347,2.000,16.863800,0.000,0.000,1.000,"AH8x0osS1y","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vn4IEOFEbM/AH8x0osS1y.png",45.255
1263828566.563,22.513,12.616,7.57e-22,3813.042,2.500,7595.494629,0.000,0.000,1.000,"R6eQvdM7sl","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/V3ofO9bPZB/R6eQvdM7sl.png",45.255
1264301060.313,22.115,12.615,6.31e-22,22.133,1.750,13.675850,0.000,0.000,1.000,"nVcW9Ao35r","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/iVqhTCzUED/nVcW9Ao35r.png",45.255
1263614615.906,23.515,12.526,4.34e-22,25.537,2.000,20.484390,0.000,0.000,1.000,"Ejft0kq8fp","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Mvkb8CE9Pn/Ejft0kq8fp.png",22.627
1264295655.313,23.750,12.070,5.01e-22,2636.031,2.000,5234.229980,0.000,0.000,1.000,"HbcIZ4R9BZ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/iVqhTCzUED/HbcIZ4R9BZ.png",45.255
1264023152.992,38.930,11.677,9.57e-23,1516.983,1.500,2987.180420,0.000,0.000,1.000,"fn0Tjkg566","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Or4XEa4crK/fn0Tjkg566.png",11.314
1263678397.063,22.918,11.365,5.49e-22,3832.841,5.250,7645.682617,0.000,0.000,1.000,"A2GjxUXYWr","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/EJJw3f9cYx/A2GjxUXYWr.png",45.255
1263967347.938,23.750,11.141,4.27e-22,3119.034,1.500,6200.237305,0.000,0.000,1.000,"DF9KfleKzp","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JDk8YSAzvo/DF9KfleKzp.png",45.255
1264151776.375,23.290,11.069,4.80e-22,3201.925,4.000,6366.019531,0.000,0.000,1.000,"R344GeIlKM","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/R344GeIlKM.png",22.627
1263254652.438,23.331,10.715,4.78e-22,3984.699,1.673,7931.567383,0.000,0.000,1.000,"FHkmITWj39","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SMuGxxIunS/FHkmITWj39.png",45.255
1264055809.547,23.511,10.688,3.95e-22,3410.196,2.500,6784.277832,0.000,0.000,1.000,"EgPq8yqOvH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/4FOwNbg0E6/EgPq8yqOvH.png",22.627
1263277580.938,22.513,10.201,6.32e-22,2870.001,2.000,5702.665039,0.000,0.000,1.000,"2Xc4bF9bTu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/5vFdzcsUcK/2Xc4bF9bTu.png",22.627
1264104923.875,23.734,10.113,3.08e-22,27.347,2.250,16.863800,0.000,0.000,1.000,"3GzFwMxAzS","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/IUjsOv9Ras/3GzFwMxAzS.png",45.255
1264169129.875,23.511,10.102,3.63e-22,1925.836,2.875,3815.558838,0.000,0.000,1.000,"aXotbbSVmY","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/aXotbbSVmY.png",45.255
1264041815.625,22.426,10.026,5.40e-22,3984.699,1.500,7931.567383,0.000,0.000,1.000,"qALpnsf2Hb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Or4XEa4crK/qALpnsf2Hb.png",22.627
1264785324.313,33.330,9.913,1.40e-22,39.058,1.500,31.330450,0.000,0.000,1.000,"D4i9Yl5LHE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GOwvhDKijQ/D4i9Yl5LHE.png",11.314
1263256391.625,23.734,9.848,4.38e-22,3984.699,1.500,7931.567383,0.000,0.000,1.000,"VVHew6qls4","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SMuGxxIunS/VVHew6qls4.png",22.627
1263897769.313,21.724,9.600,8.17e-22,2720.655,1.500,5405.196777,0.000,0.000,1.000,"46DWwybTJx","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tXjyWlxMte/46DWwybTJx.png",22.627
1264004923.375,22.854,9.550,5.05e-22,23.943,1.750,10.055250,0.000,0.000,1.000,"kAM4bhKpqW","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/2k1hCdi79o/kAM4bhKpqW.png",45.255
1264370228.313,22.115,9.176,6.97e-22,1512.934,1.500,2995.278564,0.000,0.000,1.000,"vgaYBFp9Iz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/vgaYBFp9Iz.png",45.255
1263913110.125,33.033,9.045,1.14e-22,3585.802,1.207,7124.816895,0.000,0.000,1.000,"gPojh1HFve","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tXjyWlxMte/gPojh1HFve.png",11.314
1263239401.438,28.388,8.498,1.55e-22,33.821,1.250,20.855810,0.000,0.000,1.000,"iEfSc44pAV","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cTMpuhXmre/iEfSc44pAV.png",45.255
1264090824.813,23.331,8.462,3.70e-22,3873.011,3.250,7710.660156,0.000,0.000,1.000,"flF27QDBxd","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/IUjsOv9Ras/flF27QDBxd.png",45.255
1263364606.625,23.734,8.346,3.20e-22,3583.563,1.588,7129.294434,0.000,0.000,1.000,"kkwA7Nwaes","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/CQV4ZZxKzx/kkwA7Nwaes.png",22.627
1263910929.125,23.511,7.988,2.94e-22,23.088,1.250,5.531460,0.000,0.000,1.000,"857xuKHW1I","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tXjyWlxMte/857xuKHW1I.png",45.255
1264160074.688,23.331,15.638,5.17e-22,3030.077,1.812,6029.563477,0.000,0.000,1.000,"mX9f1mb0KH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gqBO7bpN1l/mX9f1mb0KH.png",45.255
1264239233.063,23.331,14.690,4.92e-22,2380.014,2.250,4722.197754,0.000,0.000,1.000,"s58eSJ0irM","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/GD2vY608J0/s58eSJ0irM.png",45.255
1263263109.375,24.416,13.921,3.58e-22,27.347,2.000,16.863800,0.000,0.000,1.000,"iNXkexjGso","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SMuGxxIunS/iNXkexjGso.png",22.627
1263905515.313,23.750,13.915,4.65e-22,26.918,2.000,17.722281,0.000,0.000,1.000,"sijJsVMvug","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tXjyWlxMte/sijJsVMvug.png",45.255
1264375053.875,20.991,13.901,1.65e-21,3982.889,3.000,7935.187988,0.000,0.000,1.000,"nONGaCcagW","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z06BojuwlW/nONGaCcagW.png",45.255
1264087973.938,23.750,13.753,4.87e-22,1897.748,1.806,3764.906250,0.000,0.000,1.000,"xByKOtr9Yk","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/IUjsOv9Ras/xByKOtr9Yk.png",45.255
1264360348.938,22.918,13.499,7.17e-22,1410.572,1.750,2785.029785,0.000,0.000,1.000,"8Ubm3odlfE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gLkTAvr6BB/8Ubm3odlfE.png",45.255
1263839624.656,23.515,13.114,4.86e-22,25.537,1.750,20.484390,0.000,0.000,1.000,"1HarVb1UIF","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/V3ofO9bPZB/1HarVb1UIF.png",45.255
1263786523.313,21.724,12.890,9.10e-22,3693.554,2.500,7356.518555,0.000,0.000,1.000,"8j2UJlLrAz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/s5LBmTrNuF/8j2UJlLrAz.png",45.255
1264409487.313,23.750,12.151,4.85e-22,27.347,1.500,16.863800,0.000,0.000,1.000,"DkceyQMLwj","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zN37aAtZly/DkceyQMLwj.png",45.255
