"time","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl","Q-value"
1239181200.938,20.773,53.861,3.02e-21,1267.321,3.000,2511.262451,0.000,0.000,0.997,"jiBx0jJbk1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/aJwPxIj3FP/jiBx0jJbk1.png",45.255
1249318696.438,25.056,9.480,1.92e-22,27.347,1.250,16.863800,0.000,0.000,0.997,"0bQaB7Fei3","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/7B6x652zka/0bQaB7Fei3.png",45.255
1243446304.891,39.020,12.418,9.57e-23,3626.383,2.024,7214.935547,0.000,0.000,0.997,"pnno267g2W","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SvPpoNz1pB/pnno267g2W.png",11.314
1238517445.063,28.623,128.819,2.11e-21,3978.769,10.535,7943.428223,0.000,0.000,0.997,"desNsz7Lf6","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ho9BcrUpgG/desNsz7Lf6.png",45.255
1243686380.453,36.625,11.923,1.13e-22,3490.192,1.500,6942.552246,0.000,0.000,0.997,"10dSz7nMdt","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1Wd9wk3tTr/10dSz7nMdt.png",11.314
1241803231.125,18.218,22.173,4.21e-21,1700.955,3.000,3377.175781,0.000,0.000,0.997,"qvYYWjSo5x","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YfIxBowFHH/qvYYWjSo5x.png",45.255
1238512841.563,20.773,42.068,3.77e-21,3703.222,2.750,7377.473145,0.000,0.000,0.997,"rqBfIsifjB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/jhMYTheLVL/rqBfIsifjB.png",45.255
1241685136.813,46.413,8.494,7.16e-23,51.020,1.359,30.481930,0.000,0.000,0.997,"9JbXwidEP3","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Nn72b0sJTY/9JbXwidEP3.png",45.255
1246640109.938,20.592,60.280,3.88e-21,642.166,3.250,1259.598511,0.000,0.000,0.997,"8M8hQLOMi6","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qfRnZhS0UZ/8M8hQLOMi6.png",45.255
1243623592.188,34.541,8.361,1.17e-22,34.937,1.047,23.087650,0.000,0.000,0.997,"J0Vmp6t5o7","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ylFUkBKM7K/J0Vmp6t5o7.png",45.255
1243623592.188,34.541,8.361,1.17e-22,34.937,1.047,23.087650,0.000,0.000,0.997,"oz4TpnUIpT","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kLZdmRzl5k/oz4TpnUIpT.png",45.255
1245087077.813,19.519,31.553,4.07e-21,3981.425,3.020,7938.115723,0.000,0.000,0.997,"8ug7dW4oaM","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZrCW55KTzA/8ug7dW4oaM.png",45.255
1243605702.953,36.625,8.199,1.11e-22,3888.339,1.057,7718.817383,0.000,0.000,0.997,"ZhDCnxrkzs","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/xs7imRJp5A/ZhDCnxrkzs.png",11.314
1253623097.859,41.570,8.916,1.05e-22,41.827,1.500,25.792820,0.000,0.000,0.997,"mxpj6ZU58b","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YWAiQHqBf4/mxpj6ZU58b.png",11.314
1253084600.313,19.871,50.948,3.79e-21,3981.425,3.091,7938.115723,0.000,0.000,0.997,"XWKxGD0GIU","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cqyQGnyXji/XWKxGD0GIU.png",45.255
1253084600.313,19.871,50.948,3.79e-21,3981.425,3.091,7938.115723,0.000,0.000,0.997,"EhrHXKwYUL","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PoGnHyfwDF/EhrHXKwYUL.png",45.255
1238443670.227,31.386,11.207,1.80e-22,3350.765,1.625,6665.628418,0.000,0.000,0.997,"vZ8nIyPfwh","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qi0DZRBSv8/vZ8nIyPfwh.png",11.314
1243615462.477,47.183,8.946,7.31e-23,45.722,1.000,26.306250,0.000,0.000,0.997,"qfzGauXqgS","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZqMIAPJois/qfzGauXqgS.png",22.627
1253827011.188,21.340,67.565,3.81e-21,3944.051,3.750,7863.368164,0.000,0.000,0.997,"XZhkhKjJEE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zDL3ePzBCS/XZhkhKjJEE.png",45.255
1241800230.813,22.918,8.287,2.96e-21,3984.270,1.734,7932.425781,0.000,0.000,0.997,"0Vhz0Erqym","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YfIxBowFHH/0Vhz0Erqym.png",45.255
1243599152.688,29.418,9.323,1.58e-22,3883.332,1.250,7728.832520,0.000,0.000,0.997,"VIWwqumTa0","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/boybl67oct/VIWwqumTa0.png",45.255
1243422875.438,24.178,10.710,2.97e-22,3703.627,1.591,7376.663574,0.000,0.000,0.997,"H5WPwrE34v","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WUHntfYiZV/H5WPwrE34v.png",11.314
1243422875.438,24.178,10.710,2.97e-22,3703.627,1.591,7376.663574,0.000,0.000,0.997,"1ZQBDE5Kru","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DKylnTUMmg/1ZQBDE5Kru.png",11.314
1243422875.438,24.178,10.710,2.97e-22,3703.627,1.591,7376.663574,0.000,0.000,0.997,"mvmCzIS1A0","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bGxxzPmSxE/mvmCzIS1A0.png",11.314
1243435350.852,43.814,8.647,7.80e-23,2494.747,0.563,4931.632813,0.000,0.000,0.997,"zbNPWntRK4","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WUHntfYiZV/zbNPWntRK4.png",11.314
1243435350.852,43.814,8.647,7.80e-23,2494.747,0.563,4931.632813,0.000,0.000,0.997,"Tog7hN3RER","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DKylnTUMmg/Tog7hN3RER.png",11.314
1243435350.852,43.814,8.647,7.80e-23,2494.747,0.563,4931.632813,0.000,0.000,0.997,"3Y6jXC1LBP","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bGxxzPmSxE/3Y6jXC1LBP.png",11.314
1245050556.375,18.835,37.945,4.07e-21,3981.425,3.250,7938.115723,0.000,0.000,0.997,"0rpoxZKOlt","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/BJM4ciXtYS/0rpoxZKOlt.png",45.255
1244996875.094,22.739,8.521,2.46e-22,2169.041,1.000,4307.492188,0.000,0.000,0.997,"psbaF6FTxS","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Bd8CoKxBbg/psbaF6FTxS.png",45.255
1243357871.813,26.433,9.773,2.33e-22,31.582,1.250,25.333481,0.000,0.000,0.997,"lKte8g5ldo","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/rqs2hPEWuj/lKte8g5ldo.png",45.255
1238515599.688,20.773,26.634,3.64e-21,1505.943,2.500,2982.914307,0.000,0.000,0.997,"yEBJ1C5nCL","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/8QImYVL8gr/yEBJ1C5nCL.png",45.255
1243435828.375,31.809,8.820,1.35e-22,33.821,1.250,20.855810,0.000,0.000,0.997,"zw7kKxmPnI","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WUHntfYiZV/zw7kKxmPnI.png",45.255
1243435828.375,31.809,8.820,1.35e-22,33.821,1.250,20.855810,0.000,0.000,0.997,"6LUulU4Ca7","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DKylnTUMmg/6LUulU4Ca7.png",45.255
1243435828.375,31.809,8.820,1.35e-22,33.821,1.250,20.855810,0.000,0.000,0.997,"ncjH85lDdF","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bGxxzPmSxE/ncjH85lDdF.png",45.255
1243439217.375,27.090,8.869,2.08e-22,36.819,1.500,35.808121,0.000,0.000,0.997,"2nlNN8EyQ1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DKylnTUMmg/2nlNN8EyQ1.png",11.314
1243439217.375,27.090,8.869,2.08e-22,36.819,1.500,35.808121,0.000,0.000,0.997,"REWQICabFv","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kdUVqEv20V/REWQICabFv.png",11.314
1243439217.375,27.090,8.869,2.08e-22,36.819,1.500,35.808121,0.000,0.000,0.997,"lAeb58P5PU","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bGxxzPmSxE/lAeb58P5PU.png",11.314
1239787681.109,35.205,10.645,1.43e-22,3986.364,4.500,7928.237793,0.000,0.000,0.997,"OBbC18aEm4","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/QMZEqBEk3m/OBbC18aEm4.png",11.314
1244655978.094,25.146,8.104,1.94e-22,27.806,1.500,17.780331,0.000,0.000,0.997,"XWk1YynLIt","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/3kSQPpZXsy/XWk1YynLIt.png",45.255
1243266391.328,34.378,11.205,1.19e-22,3396.936,1.156,6748.127441,0.000,0.000,0.997,"MhgagCl7z6","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zHwjGZaYsY/MhgagCl7z6.png",11.314
1248377555.875,19.835,10.061,8.69e-22,20.854,0.750,4.034660,0.000,0.000,0.997,"5X5OS9NrDi","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tYvtlQR995/5X5OS9NrDi.png",45.255
1243346393.406,42.028,8.372,7.47e-23,41.827,0.750,25.792820,0.000,0.000,0.997,"o1uvXd6XuX","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/QUV4wnME3f/o1uvXd6XuX.png",11.314
1249220176.016,34.378,8.504,9.98e-23,3984.699,1.709,7931.567383,0.000,0.000,0.997,"xFVCtwz2Xp","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/5IA526sW1D/xFVCtwz2Xp.png",11.314
1250369291.594,28.755,9.285,1.43e-22,3883.332,1.500,7728.832520,0.000,0.000,0.997,"9CebWrngRr","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bINfzyvxMU/9CebWrngRr.png",11.314
1241850831.438,21.340,35.771,3.29e-21,3907.029,2.750,7789.323242,0.000,0.000,0.997,"4inozxFw81","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/W620Ldc7um/4inozxFw81.png",45.255
1250202974.594,32.882,9.412,1.34e-22,148.216,1.188,250.876343,0.000,0.000,0.997,"td5zkTNfOv","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/XoReNAwIjS/td5zkTNfOv.png",45.255
1240752106.625,24.648,10.211,2.55e-22,36.390,1.750,36.666599,0.000,0.000,0.997,"Ay6oxEmCRw","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/TyJaT2oSVK/Ay6oxEmCRw.png",11.314
1253047838.813,25.507,8.681,1.52e-22,2966.254,1.125,5891.863770,0.000,0.000,0.997,"3ExcoSjzms","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/KS2zkiyhm3/3ExcoSjzms.png",45.255
1241795549.313,22.513,47.452,2.60e-21,33.545,3.000,42.356289,0.000,0.000,0.997,"PZJ7l4Wn0i","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/xTTVZhlYpt/PZJ7l4Wn0i.png",45.255
1253267124.375,18.502,39.042,6.04e-21,28.308,3.250,31.881660,0.000,0.000,0.997,"ViLdfb3qsb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/mXX8LDX5Bx/ViLdfb3qsb.png",45.255
1243615385.938,41.832,12.074,1.06e-22,3274.432,1.260,6491.003418,0.000,0.000,0.997,"YMqZxN0bB9","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZqMIAPJois/YMqZxN0bB9.png",11.314
1239161004.625,19.003,41.468,3.87e-21,3876.906,4.279,7741.683594,0.000,0.000,0.997,"WUgiNwEJ5M","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/4RIg42QQq1/WUgiNwEJ5M.png",45.255
1243603923.063,26.433,9.349,2.11e-22,3490.192,1.250,6942.552246,0.000,0.000,0.997,"EgdMuhluoq","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/lCdKN7WenX/EgdMuhluoq.png",45.255
1243684995.055,43.814,9.341,7.59e-23,3984.699,1.425,7931.567383,0.000,0.000,0.997,"elM2HOz129","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/yxedvMDrUk/elM2HOz129.png",11.314
1243258521.078,41.570,13.873,1.11e-22,3412.604,1.375,6779.462891,0.000,0.000,0.997,"f45yv9bKni","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fBi2Zn7JCJ/f45yv9bKni.png",11.314
1253085276.625,18.835,35.797,4.50e-21,3981.425,6.000,7938.115723,0.000,0.000,0.997,"o3Uv2hrYrY","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cqyQGnyXji/o3Uv2hrYrY.png",45.255
1253085276.625,18.835,35.797,4.50e-21,3981.425,6.000,7938.115723,0.000,0.000,0.997,"rAhmX3byHb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PoGnHyfwDF/rAhmX3byHb.png",45.255
1239160687.063,21.146,60.555,3.30e-21,3981.086,3.500,7938.793457,0.000,0.000,0.997,"YE1GYJvJvo","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/4RIg42QQq1/YE1GYJvJvo.png",45.255
1243351679.625,23.071,11.781,3.46e-22,3984.699,5.712,7931.567383,0.000,0.000,0.997,"iueDkeiyPE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/rwY1BPwpa2/iueDkeiyPE.png",45.255
1241464979.688,36.439,10.869,1.09e-22,3985.276,1.375,7930.414063,0.000,0.000,0.997,"BrxLKD9iq0","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/uY2xHnTeXz/BrxLKD9iq0.png",45.255
1241818024.813,20.592,65.121,3.91e-21,3981.425,7.076,7938.115723,0.000,0.000,0.997,"tucYTaYHTa","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zmbOsVBcMp/tucYTaYHTa.png",45.255
1244700744.188,21.724,18.825,1.04e-21,3981.396,5.719,7938.172852,0.000,0.000,0.997,"EZSt3HD67z","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JD4gfOW4vS/EZSt3HD67z.png",45.255
1242339342.234,32.268,10.360,1.11e-22,3986.677,1.500,7927.610840,0.000,0.000,0.997,"K79y4aXGHE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/pUJzvb5pNj/K79y4aXGHE.png",22.627
1241806176.813,20.963,51.744,3.71e-21,3981.425,6.500,7938.115723,0.000,0.000,0.997,"HtNtb9WWOC","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/p7H21yPXOh/HtNtb9WWOC.png",45.255
1243610669.109,36.625,11.026,1.17e-22,3910.303,3.500,7782.774902,0.000,0.000,0.997,"819tXtzPBG","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vU5YkoZqgy/819tXtzPBG.png",11.314
1239172692.469,21.803,60.470,2.49e-21,3978.274,6.500,7944.418457,0.000,0.000,0.997,"AMrNeT3HIb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/NC5nEioiTR/AMrNeT3HIb.png",45.255
1238425846.375,25.900,9.746,2.45e-22,30.141,1.250,24.381060,0.000,0.000,0.997,"JLSD1liSkH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/V2saJwhGmC/JLSD1liSkH.png",45.255
1243614648.141,34.378,8.852,1.23e-22,3984.699,1.125,7931.567383,0.000,0.000,0.997,"Uba6VBQtIX","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZqMIAPJois/Uba6VBQtIX.png",11.314
1243259154.133,30.734,8.462,1.35e-22,33.514,1.000,21.470640,0.000,0.000,0.997,"5Tx81pwkLe","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/fBi2Zn7JCJ/5Tx81pwkLe.png",11.314
1243612533.383,38.930,8.629,8.03e-23,3986.677,1.500,7927.610840,0.000,0.000,0.997,"DSnfd4knk1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vU5YkoZqgy/DSnfd4knk1.png",11.314
1253161261.625,18.502,23.154,2.95e-21,28.308,2.750,31.881660,0.000,0.000,0.997,"dxWU35ktoZ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/AtplbbdNws/dxWU35ktoZ.png",45.255
1253095916.188,25.507,9.857,1.81e-22,27.347,1.250,16.863800,0.000,0.000,0.997,"wvWTfHPS3P","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cqyQGnyXji/wvWTfHPS3P.png",45.255
1253095916.188,25.507,9.857,1.81e-22,27.347,1.250,16.863800,0.000,0.000,0.997,"R8oiA0pJZu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PoGnHyfwDF/R8oiA0pJZu.png",45.255
1239188777.688,24.822,73.149,2.08e-21,3832.377,3.438,7645.888672,0.000,0.000,0.997,"aIkIvewvCJ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vqxPbbsx2X/aIkIvewvCJ.png",45.255
1243687303.734,41.570,9.150,9.06e-23,3913.716,0.844,7775.949219,0.000,0.000,0.997,"ZZLVzV5MN8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1Wd9wk3tTr/ZZLVzV5MN8.png",22.627
1238339982.828,39.935,10.752,1.06e-22,46.286,0.938,37.440762,0.000,0.000,0.997,"Oeq1tDB8y8","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gxDgPq7InO/Oeq1tDB8y8.png",11.314
1239446835.813,23.953,8.671,2.42e-22,23.771,1.500,11.640830,0.000,0.000,0.997,"JugwVMg9bO","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/juvAJEJqDt/JugwVMg9bO.png",45.255
1239446835.813,23.953,8.671,2.42e-22,23.771,1.500,11.640830,0.000,0.000,0.997,"ZW4kRWLtld","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PnWGtLP7UQ/ZW4kRWLtld.png",45.255
1238176110.648,45.301,9.013,8.06e-23,3991.885,1.156,7917.194336,0.000,0.000,0.997,"hJkjKY5Y6x","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/67ue8jPmYQ/hJkjKY5Y6x.png",11.314
1243285485.828,41.570,11.771,9.30e-23,3036.895,0.970,6015.927734,0.000,0.000,0.997,"S5FK4Mn9ZZ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/pba2m66CbT/S5FK4Mn9ZZ.png",11.314
1243285485.828,41.570,11.771,9.30e-23,3036.895,0.970,6015.927734,0.000,0.000,0.997,"KjVMNRmM9i","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/RWpU8ck38X/KjVMNRmM9i.png",11.314
1249914494.563,26.909,8.080,1.59e-22,3912.281,1.000,7778.818359,0.000,0.000,0.997,"PcXhwoZ9jF","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/sxsPAYjNai/PcXhwoZ9jF.png",45.255
1253100749.938,20.228,46.124,3.77e-21,3907.029,3.500,7789.323242,0.000,0.000,0.997,"eRqN9XPSwp","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cqyQGnyXji/eRqN9XPSwp.png",45.255
1253100749.938,20.228,46.124,3.77e-21,3907.029,3.500,7789.323242,0.000,0.000,0.997,"P3tnpbju1s","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PoGnHyfwDF/P3tnpbju1s.png",45.255
1244674276.375,33.033,135.710,3.10e-21,3980.241,5.750,7940.482910,0.000,0.000,0.997,"lLRjRa7jIf","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/d6GaH6PZCK/lLRjRa7jIf.png",45.255
1245044606.313,20.592,64.680,4.39e-21,3980.241,3.880,7940.482910,0.000,0.000,0.997,"Bz05uofNgr","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/txhVpZ5bSh/Bz05uofNgr.png",45.255
1241809126.188,21.340,79.370,3.66e-21,2240.360,1.750,4455.984863,0.000,0.000,0.997,"a6vAgyg1A2","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/AzpPbHYw3U/a6vAgyg1A2.png",45.255
1243631269.234,36.625,11.626,1.24e-22,556.570,1.500,1055.279541,0.000,0.000,0.997,"ilulJsshao","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ccVejYDzNj/ilulJsshao.png",11.314
1243631269.234,36.625,11.626,1.24e-22,556.570,1.500,1055.279541,0.000,0.000,0.997,"cXOz1RPNiH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/okBx2pbfTA/cXOz1RPNiH.png",11.314
1241803338.813,19.519,21.727,3.70e-21,74.547,2.500,124.359711,0.000,0.000,0.997,"pU5PKBawri","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YfIxBowFHH/pU5PKBawri.png",45.255
1251037293.742,30.734,11.103,1.57e-22,2170.851,3.500,4303.871582,0.000,0.000,0.997,"U49U3riqPy","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/MhKg763czt/U49U3riqPy.png",11.314
1247873089.563,62.203,13.808,7.91e-23,3839.538,2.284,7632.289551,0.000,0.000,0.997,"1YsYmWmaXq","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/nM1t74i4Ue/1YsYmWmaXq.png",45.255
1238239902.703,37.495,12.180,1.13e-22,3727.357,2.250,7427.614746,0.000,0.000,0.997,"Mv0sH86vwv","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/LWFqhUcB9Q/Mv0sH86vwv.png",11.314
1245039405.969,21.989,68.396,3.27e-21,3981.425,3.114,7938.115723,0.000,0.000,0.997,"Qc73OTh653","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zCQ2dKxq9b/Qc73OTh653.png",45.255
1243388937.688,27.393,9.461,1.91e-22,27.806,1.500,17.780331,0.000,0.000,0.997,"9v3k5DgHJp","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/3RwpH7DCIR/9v3k5DgHJp.png",11.314
1253095551.563,19.519,44.770,4.35e-21,3981.425,3.250,7938.115723,0.000,0.000,0.997,"9QdHHpXBLr","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cqyQGnyXji/9QdHHpXBLr.png",45.255
1253095551.563,19.519,44.770,4.35e-21,3981.425,3.250,7938.115723,0.000,0.000,0.997,"ZO4C5dC8Tn","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PoGnHyfwDF/ZO4C5dC8Tn.png",45.255
1240269692.094,32.623,8.428,9.54e-23,3986.364,1.129,7928.237793,0.000,0.000,0.997,"K5QKfe6LVH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tyWEH0uUj3/K5QKfe6LVH.png",45.255
1240269692.094,32.623,8.428,9.54e-23,3986.364,1.129,7928.237793,0.000,0.000,0.997,"wD9gXq5HLq","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/6vXs61ycxw/wD9gXq5HLq.png",45.255
1243687584.266,39.020,11.943,1.11e-22,3803.550,1.500,7560.313477,0.000,0.000,0.997,"o3b2wb0j3Z","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1Wd9wk3tTr/o3b2wb0j3Z.png",11.314
1239215914.438,21.526,49.386,3.32e-21,32.074,3.000,40.768780,0.000,0.000,0.997,"fq1survofd","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/OxBPGoJ5XD/fq1survofd.png",45.255
1253624833.063,20.963,32.289,3.08e-21,33.545,3.000,42.356289,0.000,0.000,0.997,"8QH6sbJuAJ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YWAiQHqBf4/8QH6sbJuAJ.png",45.255
1238514898.563,19.344,26.670,4.43e-21,3943.666,2.500,7863.953125,0.000,0.000,0.997,"zLv6tdDImg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/8QImYVL8gr/zLv6tdDImg.png",45.255
